OBJECTID,VACCINATION_DATE,County,DailyFirstDose,CumulativeFirstDose,DailySecondDose,CumulativeSecondDose
1,1930/11/13 15:00:00+00,Kent,1,1,0,0
2,1966/02/12 15:00:00+00,Anne Arundel,1,1,0,0
3,1966/02/15 15:00:00+00,Anne Arundel,1,2,0,0
4,1972/10/13 15:00:00+00,Allegany,1,1,0,0
5,1972/12/16 15:00:00+00,Baltimore,1,1,0,0
6,2020/01/01 15:00:00+00,Unknown,2,2,0,0
7,2020/01/01 15:00:00+00,Worcester,1,1,0,0
8,2020/01/03 15:00:00+00,Montgomery,1,1,0,0
9,2020/01/05 15:00:00+00,Allegany,1,2,0,0
10,2020/01/06 15:00:00+00,Montgomery,1,2,0,0
11,2020/01/17 15:00:00+00,Montgomery,1,3,0,0
12,2020/01/21 15:00:00+00,Unknown,1,3,0,0
13,2020/01/22 15:00:00+00,Frederick,1,1,0,0
14,2020/01/23 15:00:00+00,Unknown,1,4,0,0
15,2020/01/27 15:00:00+00,Montgomery,1,4,0,0
16,2020/01/31 15:00:00+00,Montgomery,1,5,0,0
17,2020/02/01 15:00:00+00,Baltimore,1,2,0,0
18,2020/02/01 15:00:00+00,Washington,1,1,0,0
19,2020/02/02 15:00:00+00,Allegany,0,2,0,0
20,2020/02/03 15:00:00+00,Baltimore City,1,1,0,0
21,2020/02/04 15:00:00+00,Montgomery,0,5,1,1
22,2020/02/07 15:00:00+00,Unknown,1,5,0,0
23,2020/02/11 15:00:00+00,Anne Arundel,1,3,0,0
24,2020/02/19 15:00:00+00,Unknown,0,5,1,1
25,2020/02/23 15:00:00+00,Unknown,1,6,0,1
26,2020/02/24 15:00:00+00,Baltimore City,1,2,0,0
27,2020/04/01 15:00:00+00,Montgomery,1,6,0,1
28,2020/05/01 15:00:00+00,Montgomery,0,6,0,1
29,2020/08/14 15:00:00+00,Frederick,1,2,0,0
30,2020/08/14 15:00:00+00,Montgomery,1,7,0,1
31,2020/08/21 15:00:00+00,Frederick,1,3,0,0
32,2020/08/27 15:00:00+00,Frederick,1,4,0,0
33,2020/08/31 15:00:00+00,Frederick,1,5,0,0
34,2020/09/01 15:00:00+00,Cecil,1,1,0,0
35,2020/09/03 15:00:00+00,Prince George's,1,1,0,0
36,2020/09/04 15:00:00+00,Anne Arundel,1,4,0,0
37,2020/09/04 15:00:00+00,Baltimore,1,3,0,0
38,2020/09/05 15:00:00+00,Baltimore,1,4,0,0
39,2020/09/13 15:00:00+00,Anne Arundel,1,5,0,0
40,2020/09/15 15:00:00+00,Frederick,0,5,1,1
41,2020/09/16 15:00:00+00,Montgomery,0,7,1,2
42,2020/09/23 15:00:00+00,Frederick,0,5,1,2
43,2020/09/24 15:00:00+00,Frederick,0,5,1,3
44,2020/09/29 15:00:00+00,Frederick,0,5,1,4
45,2020/10/01 15:00:00+00,Baltimore,0,4,1,1
46,2020/10/01 15:00:00+00,Cecil,0,1,1,1
47,2020/10/03 15:00:00+00,Anne Arundel,0,5,1,1
48,2020/10/06 15:00:00+00,Baltimore,0,4,1,2
49,2020/10/07 15:00:00+00,Anne Arundel,0,5,1,2
50,2020/10/12 15:00:00+00,Montgomery,1,8,0,2
51,2020/10/17 15:00:00+00,Montgomery,1,9,0,2
52,2020/10/20 15:00:00+00,Garrett,1,1,0,0
53,2020/11/06 15:00:00+00,Montgomery,1,10,0,2
54,2020/11/07 15:00:00+00,Anne Arundel,1,6,0,2
55,2020/12/01 15:00:00+00,Carroll,1,1,0,0
56,2020/12/01 15:00:00+00,Frederick,1,6,0,4
57,2020/12/01 15:00:00+00,Montgomery,2,12,1,3
58,2020/12/01 15:00:00+00,Prince George's,1,2,0,0
59,2020/12/01 15:00:00+00,Wicomico,1,1,0,0
60,2020/12/04 15:00:00+00,Baltimore,1,5,0,2
61,2020/12/10 15:00:00+00,Prince George's,1,3,0,0
62,2020/12/11 15:00:00+00,Unknown,1,7,0,1
63,2020/12/14 15:00:00+00,Anne Arundel,1,7,0,2
64,2020/12/14 15:00:00+00,Montgomery,1,13,0,3
65,2020/12/15 15:00:00+00,Baltimore,1,6,0,2
66,2020/12/15 15:00:00+00,Baltimore City,3,5,0,0
67,2020/12/15 15:00:00+00,Frederick,2,8,0,4
68,2020/12/15 15:00:00+00,Montgomery,1,14,0,3
69,2020/12/16 15:00:00+00,Anne Arundel,53,60,0,2
70,2020/12/16 15:00:00+00,Baltimore,121,127,0,2
71,2020/12/16 15:00:00+00,Baltimore City,163,168,0,0
72,2020/12/16 15:00:00+00,Calvert,1,1,0,0
73,2020/12/16 15:00:00+00,Caroline,2,2,0,0
74,2020/12/16 15:00:00+00,Carroll,5,6,0,0
75,2020/12/16 15:00:00+00,Cecil,3,4,0,1
76,2020/12/16 15:00:00+00,Charles,6,6,0,0
77,2020/12/16 15:00:00+00,Dorchester,5,5,0,0
78,2020/12/16 15:00:00+00,Frederick,1,9,0,4
79,2020/12/16 15:00:00+00,Harford,51,51,0,0
80,2020/12/16 15:00:00+00,Howard,54,54,0,0
81,2020/12/16 15:00:00+00,Montgomery,23,37,0,3
82,2020/12/16 15:00:00+00,Prince George's,12,15,0,0
83,2020/12/16 15:00:00+00,Queen Anne's,4,4,0,0
84,2020/12/16 15:00:00+00,St. Mary's,2,2,0,0
85,2020/12/16 15:00:00+00,Talbot,6,6,0,0
86,2020/12/16 15:00:00+00,Unknown,20,27,0,1
87,2020/12/16 15:00:00+00,Washington,3,4,0,0
88,2020/12/16 15:00:00+00,Wicomico,1,2,0,0
89,2020/12/17 15:00:00+00,Anne Arundel,97,157,0,2
90,2020/12/17 15:00:00+00,Baltimore,188,315,0,2
91,2020/12/17 15:00:00+00,Baltimore City,232,400,0,0
92,2020/12/17 15:00:00+00,Calvert,3,4,0,0
93,2020/12/17 15:00:00+00,Caroline,5,7,0,0
94,2020/12/17 15:00:00+00,Carroll,17,23,0,0
95,2020/12/17 15:00:00+00,Cecil,3,7,0,1
96,2020/12/17 15:00:00+00,Charles,11,17,0,0
97,2020/12/17 15:00:00+00,Dorchester,7,12,0,0
98,2020/12/17 15:00:00+00,Frederick,21,30,0,4
99,2020/12/17 15:00:00+00,Harford,65,116,0,0
100,2020/12/17 15:00:00+00,Howard,108,162,0,0
101,2020/12/17 15:00:00+00,Kent,5,6,0,0
102,2020/12/17 15:00:00+00,Montgomery,65,102,0,3
103,2020/12/17 15:00:00+00,Prince George's,13,28,0,0
104,2020/12/17 15:00:00+00,Queen Anne's,9,13,0,0
105,2020/12/17 15:00:00+00,Somerset,8,8,0,0
106,2020/12/17 15:00:00+00,St. Mary's,1,3,0,0
107,2020/12/17 15:00:00+00,Talbot,12,18,0,0
108,2020/12/17 15:00:00+00,Unknown,59,86,0,1
109,2020/12/17 15:00:00+00,Washington,4,8,0,0
110,2020/12/17 15:00:00+00,Wicomico,77,79,0,0
111,2020/12/17 15:00:00+00,Worcester,28,29,0,0
112,2020/12/18 15:00:00+00,Allegany,4,6,0,0
113,2020/12/18 15:00:00+00,Anne Arundel,167,324,0,2
114,2020/12/18 15:00:00+00,Baltimore,441,756,0,2
115,2020/12/18 15:00:00+00,Baltimore City,360,760,0,0
116,2020/12/18 15:00:00+00,Calvert,11,15,0,0
117,2020/12/18 15:00:00+00,Caroline,3,10,0,0
118,2020/12/18 15:00:00+00,Carroll,77,100,0,0
119,2020/12/18 15:00:00+00,Cecil,6,13,0,1
120,2020/12/18 15:00:00+00,Charles,17,34,0,0
121,2020/12/18 15:00:00+00,Dorchester,8,20,0,0
122,2020/12/18 15:00:00+00,Frederick,133,163,0,4
123,2020/12/18 15:00:00+00,Harford,127,243,0,0
124,2020/12/18 15:00:00+00,Howard,235,397,0,0
125,2020/12/18 15:00:00+00,Kent,1,7,0,0
126,2020/12/18 15:00:00+00,Montgomery,304,406,0,3
127,2020/12/18 15:00:00+00,Prince George's,50,78,0,0
128,2020/12/18 15:00:00+00,Queen Anne's,18,31,0,0
129,2020/12/18 15:00:00+00,Somerset,34,42,0,0
130,2020/12/18 15:00:00+00,St. Mary's,25,28,0,0
131,2020/12/18 15:00:00+00,Talbot,14,32,0,0
132,2020/12/18 15:00:00+00,Unknown,257,343,0,1
133,2020/12/18 15:00:00+00,Washington,70,78,0,0
134,2020/12/18 15:00:00+00,Wicomico,323,402,0,0
135,2020/12/18 15:00:00+00,Worcester,158,187,0,0
136,2020/12/19 15:00:00+00,Anne Arundel,41,365,0,2
137,2020/12/19 15:00:00+00,Baltimore,135,891,0,2
138,2020/12/19 15:00:00+00,Baltimore City,82,842,0,0
139,2020/12/19 15:00:00+00,Calvert,1,16,0,0
140,2020/12/19 15:00:00+00,Carroll,13,113,0,0
141,2020/12/19 15:00:00+00,Cecil,2,15,0,1
142,2020/12/19 15:00:00+00,Dorchester,1,21,0,0
143,2020/12/19 15:00:00+00,Frederick,7,170,0,4
144,2020/12/19 15:00:00+00,Harford,38,281,0,0
145,2020/12/19 15:00:00+00,Howard,89,486,0,0
146,2020/12/19 15:00:00+00,Kent,1,8,0,0
147,2020/12/19 15:00:00+00,Montgomery,145,551,0,3
148,2020/12/19 15:00:00+00,Prince George's,18,96,0,0
149,2020/12/19 15:00:00+00,Queen Anne's,2,33,0,0
150,2020/12/19 15:00:00+00,Somerset,9,51,0,0
151,2020/12/19 15:00:00+00,Talbot,2,34,0,0
152,2020/12/19 15:00:00+00,Unknown,82,425,0,1
153,2020/12/19 15:00:00+00,Wicomico,131,533,0,0
154,2020/12/19 15:00:00+00,Worcester,42,229,0,0
155,2020/12/20 15:00:00+00,Anne Arundel,5,370,0,2
156,2020/12/20 15:00:00+00,Baltimore,64,955,0,2
157,2020/12/20 15:00:00+00,Baltimore City,40,882,0,0
158,2020/12/20 15:00:00+00,Calvert,1,17,0,0
159,2020/12/20 15:00:00+00,Carroll,3,116,0,0
160,2020/12/20 15:00:00+00,Cecil,2,17,0,1
161,2020/12/20 15:00:00+00,Dorchester,1,22,0,0
162,2020/12/20 15:00:00+00,Frederick,9,179,0,4
163,2020/12/20 15:00:00+00,Harford,22,303,0,0
164,2020/12/20 15:00:00+00,Howard,12,498,0,0
165,2020/12/20 15:00:00+00,Montgomery,80,631,0,3
166,2020/12/20 15:00:00+00,Prince George's,11,107,0,0
167,2020/12/20 15:00:00+00,Unknown,20,445,0,1
168,2020/12/20 15:00:00+00,Wicomico,1,534,0,0
169,2020/12/21 15:00:00+00,Allegany,23,29,0,0
170,2020/12/21 15:00:00+00,Anne Arundel,282,652,0,2
171,2020/12/21 15:00:00+00,Baltimore,576,1531,0,2
172,2020/12/21 15:00:00+00,Baltimore City,512,1394,0,0
173,2020/12/21 15:00:00+00,Calvert,15,32,0,0
174,2020/12/21 15:00:00+00,Caroline,5,15,0,0
175,2020/12/21 15:00:00+00,Carroll,123,239,0,0
176,2020/12/21 15:00:00+00,Cecil,23,40,0,1
177,2020/12/21 15:00:00+00,Charles,39,73,0,0
178,2020/12/21 15:00:00+00,Dorchester,11,33,0,0
179,2020/12/21 15:00:00+00,Frederick,217,396,0,4
180,2020/12/21 15:00:00+00,Garrett,1,2,0,0
181,2020/12/21 15:00:00+00,Harford,282,585,0,0
182,2020/12/21 15:00:00+00,Howard,342,840,0,0
183,2020/12/21 15:00:00+00,Kent,10,18,0,0
184,2020/12/21 15:00:00+00,Montgomery,442,1073,0,3
185,2020/12/21 15:00:00+00,Prince George's,167,274,0,0
186,2020/12/21 15:00:00+00,Queen Anne's,24,57,0,0
187,2020/12/21 15:00:00+00,Somerset,1,52,0,0
188,2020/12/21 15:00:00+00,St. Mary's,48,76,0,0
189,2020/12/21 15:00:00+00,Talbot,16,50,0,0
190,2020/12/21 15:00:00+00,Unknown,296,741,0,1
191,2020/12/21 15:00:00+00,Washington,162,240,0,0
192,2020/12/21 15:00:00+00,Wicomico,24,558,0,0
193,2020/12/21 15:00:00+00,Worcester,54,283,0,0
194,2020/12/22 15:00:00+00,Allegany,54,83,0,0
195,2020/12/22 15:00:00+00,Anne Arundel,411,1063,0,2
196,2020/12/22 15:00:00+00,Baltimore,1025,2556,0,2
197,2020/12/22 15:00:00+00,Baltimore City,560,1954,0,0
198,2020/12/22 15:00:00+00,Calvert,26,58,0,0
199,2020/12/22 15:00:00+00,Caroline,16,31,0,0
200,2020/12/22 15:00:00+00,Carroll,265,504,0,0
201,2020/12/22 15:00:00+00,Cecil,90,130,0,1
202,2020/12/22 15:00:00+00,Charles,49,122,0,0
203,2020/12/22 15:00:00+00,Dorchester,19,52,0,0
204,2020/12/22 15:00:00+00,Frederick,328,724,0,4
205,2020/12/22 15:00:00+00,Garrett,1,3,0,0
206,2020/12/22 15:00:00+00,Harford,270,855,0,0
207,2020/12/22 15:00:00+00,Howard,436,1276,0,0
208,2020/12/22 15:00:00+00,Kent,12,30,0,0
209,2020/12/22 15:00:00+00,Montgomery,1024,2097,0,3
210,2020/12/22 15:00:00+00,Prince George's,543,817,0,0
211,2020/12/22 15:00:00+00,Queen Anne's,109,166,0,0
212,2020/12/22 15:00:00+00,Somerset,7,59,0,0
213,2020/12/22 15:00:00+00,St. Mary's,57,133,0,0
214,2020/12/22 15:00:00+00,Talbot,30,80,0,0
215,2020/12/22 15:00:00+00,Unknown,452,1193,0,1
216,2020/12/22 15:00:00+00,Washington,229,469,0,0
217,2020/12/22 15:00:00+00,Wicomico,66,624,0,0
218,2020/12/22 15:00:00+00,Worcester,83,366,0,0
219,2020/12/23 15:00:00+00,Allegany,116,199,0,0
220,2020/12/23 15:00:00+00,Anne Arundel,362,1425,0,2
221,2020/12/23 15:00:00+00,Baltimore,1162,3718,0,2
222,2020/12/23 15:00:00+00,Baltimore City,602,2556,0,0
223,2020/12/23 15:00:00+00,Calvert,110,168,0,0
224,2020/12/23 15:00:00+00,Caroline,66,97,0,0
225,2020/12/23 15:00:00+00,Carroll,159,663,0,0
226,2020/12/23 15:00:00+00,Cecil,60,190,0,1
227,2020/12/23 15:00:00+00,Charles,28,150,0,0
228,2020/12/23 15:00:00+00,Dorchester,39,91,0,0
229,2020/12/23 15:00:00+00,Frederick,238,962,0,4
230,2020/12/23 15:00:00+00,Garrett,45,48,0,0
231,2020/12/23 15:00:00+00,Harford,202,1057,0,0
232,2020/12/23 15:00:00+00,Howard,351,1627,0,0
233,2020/12/23 15:00:00+00,Kent,5,35,0,0
234,2020/12/23 15:00:00+00,Montgomery,641,2738,0,3
235,2020/12/23 15:00:00+00,Prince George's,269,1086,0,0
236,2020/12/23 15:00:00+00,Queen Anne's,34,200,0,0
237,2020/12/23 15:00:00+00,Somerset,19,78,0,0
238,2020/12/23 15:00:00+00,St. Mary's,74,207,0,0
239,2020/12/23 15:00:00+00,Talbot,44,124,0,0
240,2020/12/23 15:00:00+00,Unknown,427,1620,0,1
241,2020/12/23 15:00:00+00,Washington,100,569,0,0
242,2020/12/23 15:00:00+00,Wicomico,185,809,0,0
243,2020/12/23 15:00:00+00,Worcester,76,442,0,0
244,2020/12/24 15:00:00+00,Anne Arundel,233,1658,0,2
245,2020/12/24 15:00:00+00,Baltimore,621,4339,0,2
246,2020/12/24 15:00:00+00,Baltimore City,428,2984,0,0
247,2020/12/24 15:00:00+00,Calvert,34,202,0,0
248,2020/12/24 15:00:00+00,Caroline,3,100,0,0
249,2020/12/24 15:00:00+00,Carroll,99,762,0,0
250,2020/12/24 15:00:00+00,Cecil,27,217,0,1
251,2020/12/24 15:00:00+00,Charles,21,171,0,0
252,2020/12/24 15:00:00+00,Dorchester,36,127,0,0
253,2020/12/24 15:00:00+00,Frederick,23,985,0,4
254,2020/12/24 15:00:00+00,Garrett,1,49,0,0
255,2020/12/24 15:00:00+00,Harford,100,1157,0,0
256,2020/12/24 15:00:00+00,Howard,216,1843,0,0
257,2020/12/24 15:00:00+00,Kent,1,36,0,0
258,2020/12/24 15:00:00+00,Montgomery,238,2976,0,3
259,2020/12/24 15:00:00+00,Prince George's,181,1267,0,0
260,2020/12/24 15:00:00+00,Queen Anne's,11,211,0,0
261,2020/12/24 15:00:00+00,Somerset,11,89,0,0
262,2020/12/24 15:00:00+00,St. Mary's,9,216,0,0
263,2020/12/24 15:00:00+00,Talbot,9,133,0,0
264,2020/12/24 15:00:00+00,Unknown,160,1780,0,1
265,2020/12/24 15:00:00+00,Washington,5,574,0,0
266,2020/12/24 15:00:00+00,Wicomico,125,934,0,0
267,2020/12/24 15:00:00+00,Worcester,31,473,0,0
268,2020/12/25 15:00:00+00,Anne Arundel,22,1680,0,2
269,2020/12/25 15:00:00+00,Baltimore,32,4371,0,2
270,2020/12/25 15:00:00+00,Baltimore City,11,2995,0,0
271,2020/12/25 15:00:00+00,Calvert,84,286,0,0
272,2020/12/25 15:00:00+00,Caroline,1,101,0,0
273,2020/12/25 15:00:00+00,Carroll,114,876,0,0
274,2020/12/25 15:00:00+00,Cecil,4,221,0,1
275,2020/12/25 15:00:00+00,Charles,7,178,0,0
276,2020/12/25 15:00:00+00,Dorchester,69,196,0,0
277,2020/12/25 15:00:00+00,Frederick,6,991,0,4
278,2020/12/25 15:00:00+00,Harford,169,1326,0,0
279,2020/12/25 15:00:00+00,Howard,37,1880,0,0
280,2020/12/25 15:00:00+00,Kent,1,37,0,0
281,2020/12/25 15:00:00+00,Montgomery,229,3205,0,3
282,2020/12/25 15:00:00+00,Prince George's,179,1446,0,0
283,2020/12/25 15:00:00+00,St. Mary's,23,239,0,0
284,2020/12/25 15:00:00+00,Talbot,5,138,0,0
285,2020/12/25 15:00:00+00,Unknown,30,1810,0,1
286,2020/12/25 15:00:00+00,Washington,2,576,0,0
287,2020/12/25 15:00:00+00,Wicomico,3,937,0,0
288,2020/12/26 15:00:00+00,Anne Arundel,159,1839,0,2
289,2020/12/26 15:00:00+00,Baltimore,303,4674,0,2
290,2020/12/26 15:00:00+00,Baltimore City,184,3179,0,0
291,2020/12/26 15:00:00+00,Calvert,2,288,0,0
292,2020/12/26 15:00:00+00,Caroline,5,106,0,0
293,2020/12/26 15:00:00+00,Carroll,10,886,0,0
294,2020/12/26 15:00:00+00,Cecil,28,249,0,1
295,2020/12/26 15:00:00+00,Charles,15,193,0,0
296,2020/12/26 15:00:00+00,Dorchester,10,206,0,0
297,2020/12/26 15:00:00+00,Frederick,10,1001,0,4
298,2020/12/26 15:00:00+00,Harford,125,1451,0,0
299,2020/12/26 15:00:00+00,Howard,180,2060,0,0
300,2020/12/26 15:00:00+00,Kent,64,101,0,0
301,2020/12/26 15:00:00+00,Montgomery,114,3319,0,3
302,2020/12/26 15:00:00+00,Prince George's,312,1758,0,0
303,2020/12/26 15:00:00+00,Queen Anne's,11,222,0,0
304,2020/12/26 15:00:00+00,St. Mary's,2,241,0,0
305,2020/12/26 15:00:00+00,Talbot,9,147,0,0
306,2020/12/26 15:00:00+00,Unknown,59,1869,0,1
307,2020/12/26 15:00:00+00,Washington,1,577,0,0
308,2020/12/26 15:00:00+00,Wicomico,4,941,0,0
309,2020/12/26 15:00:00+00,Worcester,2,475,0,0
310,2020/12/27 15:00:00+00,Allegany,1,200,0,0
311,2020/12/27 15:00:00+00,Anne Arundel,99,1938,0,2
312,2020/12/27 15:00:00+00,Baltimore,316,4990,0,2
313,2020/12/27 15:00:00+00,Baltimore City,141,3320,0,0
314,2020/12/27 15:00:00+00,Calvert,9,297,0,0
315,2020/12/27 15:00:00+00,Caroline,48,154,0,0
316,2020/12/27 15:00:00+00,Carroll,25,911,0,0
317,2020/12/27 15:00:00+00,Cecil,24,273,0,1
318,2020/12/27 15:00:00+00,Charles,139,332,0,0
319,2020/12/27 15:00:00+00,Dorchester,2,208,0,0
320,2020/12/27 15:00:00+00,Frederick,159,1160,0,4
321,2020/12/27 15:00:00+00,Garrett,1,50,0,0
322,2020/12/27 15:00:00+00,Harford,55,1506,0,0
323,2020/12/27 15:00:00+00,Howard,85,2145,0,0
324,2020/12/27 15:00:00+00,Montgomery,177,3496,0,3
325,2020/12/27 15:00:00+00,Prince George's,101,1859,0,0
326,2020/12/27 15:00:00+00,Queen Anne's,2,224,0,0
327,2020/12/27 15:00:00+00,Somerset,80,169,0,0
328,2020/12/27 15:00:00+00,St. Mary's,9,250,0,0
329,2020/12/27 15:00:00+00,Talbot,20,167,0,0
330,2020/12/27 15:00:00+00,Unknown,89,1958,0,1
331,2020/12/27 15:00:00+00,Washington,109,686,0,0
332,2020/12/27 15:00:00+00,Wicomico,14,955,0,0
333,2020/12/27 15:00:00+00,Worcester,51,526,0,0
334,2020/12/28 15:00:00+00,Allegany,203,403,0,0
335,2020/12/28 15:00:00+00,Anne Arundel,599,2537,0,2
336,2020/12/28 15:00:00+00,Baltimore,1595,6585,0,2
337,2020/12/28 15:00:00+00,Baltimore City,1288,4608,0,0
338,2020/12/28 15:00:00+00,Calvert,75,372,0,0
339,2020/12/28 15:00:00+00,Caroline,17,171,0,0
340,2020/12/28 15:00:00+00,Carroll,330,1241,0,0
341,2020/12/28 15:00:00+00,Cecil,109,382,0,1
342,2020/12/28 15:00:00+00,Charles,77,409,0,0
343,2020/12/28 15:00:00+00,Dorchester,53,261,0,0
344,2020/12/28 15:00:00+00,Frederick,299,1459,0,4
345,2020/12/28 15:00:00+00,Garrett,96,146,0,0
346,2020/12/28 15:00:00+00,Harford,601,2107,0,0
347,2020/12/28 15:00:00+00,Howard,717,2862,0,0
348,2020/12/28 15:00:00+00,Kent,12,113,0,0
349,2020/12/28 15:00:00+00,Montgomery,581,4077,1,4
350,2020/12/28 15:00:00+00,Prince George's,323,2182,1,1
351,2020/12/28 15:00:00+00,Queen Anne's,54,278,0,0
352,2020/12/28 15:00:00+00,Somerset,106,275,0,0
353,2020/12/28 15:00:00+00,St. Mary's,92,342,0,0
354,2020/12/28 15:00:00+00,Talbot,108,275,0,0
355,2020/12/28 15:00:00+00,Unknown,599,2557,0,1
356,2020/12/28 15:00:00+00,Washington,265,951,0,0
357,2020/12/28 15:00:00+00,Wicomico,298,1253,0,0
358,2020/12/28 15:00:00+00,Worcester,64,590,0,0
359,2020/12/29 15:00:00+00,Allegany,154,557,0,0
360,2020/12/29 15:00:00+00,Anne Arundel,798,3335,0,2
361,2020/12/29 15:00:00+00,Baltimore,1995,8580,0,2
362,2020/12/29 15:00:00+00,Baltimore City,1198,5806,0,0
363,2020/12/29 15:00:00+00,Calvert,137,509,0,0
364,2020/12/29 15:00:00+00,Caroline,71,242,0,0
365,2020/12/29 15:00:00+00,Carroll,303,1544,0,0
366,2020/12/29 15:00:00+00,Cecil,120,502,0,1
367,2020/12/29 15:00:00+00,Charles,84,493,0,0
368,2020/12/29 15:00:00+00,Dorchester,50,311,0,0
369,2020/12/29 15:00:00+00,Frederick,490,1949,0,4
370,2020/12/29 15:00:00+00,Garrett,53,199,0,0
371,2020/12/29 15:00:00+00,Harford,524,2631,0,0
372,2020/12/29 15:00:00+00,Howard,613,3475,0,0
373,2020/12/29 15:00:00+00,Kent,60,173,0,0
374,2020/12/29 15:00:00+00,Montgomery,982,5059,0,4
375,2020/12/29 15:00:00+00,Prince George's,475,2657,0,1
376,2020/12/29 15:00:00+00,Queen Anne's,92,370,0,0
377,2020/12/29 15:00:00+00,Somerset,35,310,0,0
378,2020/12/29 15:00:00+00,St. Mary's,366,708,0,0
379,2020/12/29 15:00:00+00,Talbot,59,334,0,0
380,2020/12/29 15:00:00+00,Unknown,678,3235,0,1
381,2020/12/29 15:00:00+00,Washington,205,1156,0,0
382,2020/12/29 15:00:00+00,Wicomico,485,1738,0,0
383,2020/12/29 15:00:00+00,Worcester,255,845,0,0
384,2020/12/30 15:00:00+00,Allegany,220,777,0,0
385,2020/12/30 15:00:00+00,Anne Arundel,847,4182,0,2
386,2020/12/30 15:00:00+00,Baltimore,1750,10330,0,2
387,2020/12/30 15:00:00+00,Baltimore City,1060,6866,0,0
388,2020/12/30 15:00:00+00,Calvert,547,1056,0,0
389,2020/12/30 15:00:00+00,Caroline,403,645,0,0
390,2020/12/30 15:00:00+00,Carroll,470,2014,0,0
391,2020/12/30 15:00:00+00,Cecil,191,693,0,1
392,2020/12/30 15:00:00+00,Charles,131,624,0,0
393,2020/12/30 15:00:00+00,Dorchester,133,444,0,0
394,2020/12/30 15:00:00+00,Frederick,456,2405,0,4
395,2020/12/30 15:00:00+00,Garrett,140,339,0,0
396,2020/12/30 15:00:00+00,Harford,607,3238,0,0
397,2020/12/30 15:00:00+00,Howard,735,4210,0,0
398,2020/12/30 15:00:00+00,Kent,74,247,0,0
399,2020/12/30 15:00:00+00,Montgomery,1746,6805,1,5
400,2020/12/30 15:00:00+00,Prince George's,423,3080,0,1
401,2020/12/30 15:00:00+00,Queen Anne's,103,473,0,0
402,2020/12/30 15:00:00+00,Somerset,40,350,0,0
403,2020/12/30 15:00:00+00,St. Mary's,372,1080,0,0
404,2020/12/30 15:00:00+00,Talbot,149,483,0,0
405,2020/12/30 15:00:00+00,Unknown,835,4070,0,1
406,2020/12/30 15:00:00+00,Washington,286,1442,0,0
407,2020/12/30 15:00:00+00,Wicomico,299,2037,0,0
408,2020/12/30 15:00:00+00,Worcester,89,934,0,0
409,2020/12/31 15:00:00+00,Allegany,2,779,0,0
410,2020/12/31 15:00:00+00,Anne Arundel,538,4720,0,2
411,2020/12/31 15:00:00+00,Baltimore,1036,11366,0,2
412,2020/12/31 15:00:00+00,Baltimore City,677,7543,0,0
413,2020/12/31 15:00:00+00,Calvert,362,1418,0,0
414,2020/12/31 15:00:00+00,Caroline,57,702,0,0
415,2020/12/31 15:00:00+00,Carroll,242,2256,0,0
416,2020/12/31 15:00:00+00,Cecil,139,832,0,1
417,2020/12/31 15:00:00+00,Charles,108,732,0,0
418,2020/12/31 15:00:00+00,Dorchester,58,502,0,0
419,2020/12/31 15:00:00+00,Frederick,200,2605,0,4
420,2020/12/31 15:00:00+00,Harford,209,3447,0,0
421,2020/12/31 15:00:00+00,Howard,503,4713,0,0
422,2020/12/31 15:00:00+00,Kent,123,370,0,0
423,2020/12/31 15:00:00+00,Montgomery,1342,8147,0,5
424,2020/12/31 15:00:00+00,Prince George's,285,3365,1,2
425,2020/12/31 15:00:00+00,Queen Anne's,81,554,0,0
426,2020/12/31 15:00:00+00,Somerset,19,369,0,0
427,2020/12/31 15:00:00+00,St. Mary's,328,1408,0,0
428,2020/12/31 15:00:00+00,Talbot,71,554,0,0
429,2020/12/31 15:00:00+00,Unknown,451,4521,1,2
430,2020/12/31 15:00:00+00,Washington,186,1628,0,0
431,2020/12/31 15:00:00+00,Wicomico,197,2234,0,0
432,2020/12/31 15:00:00+00,Worcester,62,996,0,0
433,2021/01/01 15:00:00+00,Anne Arundel,197,4917,0,2
434,2021/01/01 15:00:00+00,Baltimore,233,11599,0,2
435,2021/01/01 15:00:00+00,Baltimore City,108,7651,0,0
436,2021/01/01 15:00:00+00,Calvert,2,1420,0,0
437,2021/01/01 15:00:00+00,Carroll,24,2280,0,0
438,2021/01/01 15:00:00+00,Cecil,11,843,0,1
439,2021/01/01 15:00:00+00,Charles,1,733,0,0
440,2021/01/01 15:00:00+00,Dorchester,16,518,0,0
441,2021/01/01 15:00:00+00,Frederick,44,2649,0,4
442,2021/01/01 15:00:00+00,Garrett,2,341,0,0
443,2021/01/01 15:00:00+00,Harford,103,3550,0,0
444,2021/01/01 15:00:00+00,Howard,54,4767,0,0
445,2021/01/01 15:00:00+00,Montgomery,260,8407,1,6
446,2021/01/01 15:00:00+00,Prince George's,49,3414,0,2
447,2021/01/01 15:00:00+00,Queen Anne's,1,555,0,0
448,2021/01/01 15:00:00+00,Somerset,2,371,0,0
449,2021/01/01 15:00:00+00,Unknown,61,4582,0,2
450,2021/01/01 15:00:00+00,Washington,167,1795,0,0
451,2021/01/01 15:00:00+00,Wicomico,71,2305,0,0
452,2021/01/01 15:00:00+00,Worcester,6,1002,0,0
